Date,Open,High,Low,Close,Volume,OpenInt,Log_Close
1980-06-02,0.30726,0.31524,0.30726,0.31524,2150576,0,-1.1544210254966882
1980-06-03,0.31524,0.31524,0.30726,0.31524,1973551,0,-1.1544210254966882
1980-06-04,0.30726,0.30726,0.30726,0.30726,2633683,0,-1.1800609842796232
1980-06-05,0.30726,0.30726,0.30726,0.30726,1837638,0,-1.1800609842796232
1980-06-06,0.30726,0.30726,0.30726,0.30726,2868952,0,-1.1800609842796232
1980-06-09,0.30726,0.30726,0.29951,0.29951,3433154,0,-1.2056074730023967
1980-06-10,0.29951,0.30726,0.29951,0.29951,3024282,0,-1.2056074730023967
1980-06-11,0.29951,0.30726,0.29153,0.29951,2894081,0,-1.2056074730023967
1980-06-12,0.29951,0.29951,0.28372,0.29153,4366248,0,-1.2326123625351006
1980-06-13,0.29153,0.29951,0.28372,0.29951,3797483,0,-1.2056074730023967
1980-06-16,0.29951,0.30726,0.29951,0.30726,3096234,0,-1.1800609842796232
1980-06-17,0.30726,0.30726,0.29951,0.29951,2426963,0,-1.2056074730023967
1980-06-18,0.29951,0.29951,0.29951,0.29951,2294478,0,-1.2056074730023967
1980-06-19,0.29951,0.30726,0.29951,0.29951,2445235,0,-1.2056074730023967
1980-06-20,0.29951,0.30726,0.29153,0.29951,2090043,0,-1.2056074730023967
1980-06-23,0.29951,0.30726,0.29951,0.29951,2998013,0,-1.2056074730023967
1980-06-24,0.29951,0.30726,0.29951,0.30726,2332168,0,-1.1800609842796232
1980-06-25,0.30726,0.31524,0.30726,0.31524,2560587,0,-1.1544210254966882
1980-06-26,0.31524,0.31524,0.30726,0.30726,2794717,0,-1.1800609842796232
1980-06-27,0.30726,0.31524,0.29951,0.31524,1906167,0,-1.1544210254966882
1980-06-30,0.31524,0.31524,0.30726,0.30726,1966693,0,-1.1800609842796232
1980-07-01,0.30726,0.31524,0.30726,0.31524,1893603,0,-1.1544210254966882
1980-07-02,0.31524,0.31524,0.30726,0.31524,2189405,0,-1.1544210254966882
1980-07-03,0.31524,0.32306,0.31524,0.31524,2525183,0,-1.1544210254966882
1980-07-07,0.31524,0.31524,0.30726,0.31524,1550974,0,-1.1544210254966882
1980-07-08,0.31524,0.31524,0.31524,0.31524,1453892,0,-1.1544210254966882
1980-07-09,0.31524,0.33098,0.31524,0.31524,3440005,0,-1.1544210254966882
1980-07-10,0.32306,0.33886,0.32306,0.33098,4165240,0,-1.1056973283913398
1980-07-11,0.33098,0.33098,0.33098,0.33098,2376710,0,-1.1056973283913398
1980-07-14,0.33098,0.36241,0.33098,0.35468,3092805,0,-1.0365393044703308
1980-07-15,0.35468,0.36241,0.35468,0.35468,3590761,0,-1.0365393044703308
1980-07-16,0.35468,0.35468,0.34668,0.35468,1934720,0,-1.0365393044703308
1980-07-17,0.35468,0.36241,0.35468,0.35468,1878756,0,-1.0365393044703308
1980-07-18,0.35468,0.36241,0.35468,0.35468,1658331,0,-1.0365393044703308
1980-07-21,0.35468,0.36241,0.35468,0.35468,1421915,0,-1.0365393044703308
1980-07-22,0.35468,0.35468,0.35468,0.35468,3783776,0,-1.0365393044703308
1980-07-23,0.35468,0.35468,0.34668,0.34668,3509672,0,-1.059353114715993
1980-07-24,0.34668,0.34668,0.33098,0.33098,2546881,0,-1.1056973283913398
1980-07-25,0.33098,0.33098,0.32306,0.32306,1950706,0,-1.129917214496525
1980-07-28,0.32306,0.32306,0.32306,0.32306,1315699,0,-1.129917214496525
1980-07-29,0.32306,0.33886,0.32306,0.33886,1413921,0,-1.082168236252177
1980-07-30,0.33886,0.34668,0.33886,0.34668,1967836,0,-1.059353114715993
1980-07-31,0.34668,0.36241,0.33886,0.36241,1433337,0,-1.0149791113750306
1980-08-01,0.36241,0.36241,0.35468,0.35468,1357958,0,-1.0365393044703308
1980-08-04,0.35468,0.35468,0.34668,0.35468,825738,0,-1.0365393044703308
1980-08-05,0.35468,0.35468,0.34668,0.34668,2016948,0,-1.059353114715993
1980-08-06,0.34668,0.34668,0.34668,0.34668,1315699,0,-1.059353114715993
1980-08-07,0.35468,0.35468,0.35468,0.35468,1388793,0,-1.0365393044703308
1980-08-08,0.35468,0.36241,0.35468,0.35468,1672035,0,-1.0365393044703308
1980-08-11,0.35468,0.36241,0.35468,0.35468,2337880,0,-1.0365393044703308
1980-08-12,0.35468,0.35468,0.34668,0.34668,1887894,0,-1.059353114715993
1980-08-13,0.34668,0.35468,0.34668,0.35468,4036182,0,-1.0365393044703308
1980-08-14,0.35468,0.35468,0.34668,0.35468,1082714,0,-1.0365393044703308
1980-08-15,0.35468,0.36241,0.35468,0.35468,1176364,0,-1.0365393044703308
1980-08-18,0.35468,0.35468,0.34668,0.35468,1167227,0,-1.0365393044703308
1980-08-19,0.34668,0.34668,0.34668,0.34668,1650335,0,-1.059353114715993
1980-08-20,0.34668,0.36241,0.34668,0.36241,1907306,0,-1.0149791113750306
1980-08-21,0.36241,0.36241,0.35468,0.36241,1367093,0,-1.0149791113750306
1980-08-22,0.36241,0.36241,0.34668,0.35468,1082714,0,-1.0365393044703308
1980-08-25,0.35468,0.35468,0.34668,0.34668,4778544,0,-1.059353114715993
1980-08-26,0.34668,0.35468,0.34668,0.35468,685260,0,-1.0365393044703308
1980-08-27,0.35468,0.35468,0.34668,0.34668,1393358,0,-1.059353114715993
1980-08-28,0.34668,0.35468,0.34668,0.35468,2789009,0,-1.0365393044703308
1980-08-29,0.35468,0.35468,0.34668,0.34668,2271639,0,-1.059353114715993
1980-09-02,0.34668,0.35468,0.34668,0.35468,1417344,0,-1.0365393044703308
1980-09-03,0.35468,0.38618,0.35468,0.38618,2862100,0,-0.9514516969677443
1980-09-04,0.38618,0.38618,0.37048,0.37821,1947280,0,-0.9723056820708493
1980-09-05,0.37821,0.37821,0.37048,0.37048,1504144,0,-0.9929558168096406
1980-09-08,0.37048,0.37821,0.37048,0.37048,1431050,0,-0.9929558168096406
1980-09-09,0.37048,0.37821,0.36241,0.37821,1637772,0,-0.9723056820708493
1980-09-10,0.37821,0.37821,0.37048,0.37821,1030175,0,-0.9723056820708493
1980-09-11,0.37821,0.38618,0.37821,0.37821,1529271,0,-0.9723056820708493
1980-09-12,0.37821,0.38618,0.37821,0.37821,1592087,0,-0.9723056820708493
1980-09-15,0.37821,0.37821,0.37821,0.37821,1265449,0,-0.9723056820708493
1980-09-16,0.37821,0.37821,0.37048,0.37048,1263163,0,-0.9929558168096406
1980-09-17,0.37048,0.37821,0.37048,0.37821,1986113,0,-0.9723056820708493
1980-09-18,0.37821,0.37821,0.36241,0.36241,1841068,0,-1.0149791113750306
1980-09-19,0.36241,0.38618,0.36241,0.37821,2669090,0,-0.9723056820708493
1980-09-22,0.37821,0.38618,0.37048,0.38618,1621783,0,-0.9514516969677443
1980-09-23,0.38618,0.38618,0.37821,0.37821,1225475,0,-0.9723056820708493
1980-09-24,0.37821,0.37821,0.37048,0.37821,965075,0,-0.9723056820708493
1980-09-25,0.37048,0.37048,0.36241,0.36241,1059870,0,-1.0149791113750306
1980-09-26,0.36241,0.36241,0.34668,0.35468,2002104,0,-1.0365393044703308
1980-09-29,0.35468,0.35468,0.34668,0.34668,1071289,0,-1.059353114715993
1980-09-30,0.34668,0.35468,0.34668,0.34668,1472165,0,-1.059353114715993
1980-10-01,0.34668,0.35468,0.33886,0.33886,2048928,0,-1.082168236252177
1980-10-02,0.33886,0.34668,0.33886,0.33886,1923297,0,-1.082168236252177
1980-10-03,0.33886,0.35468,0.33886,0.34668,1233468,0,-1.059353114715993
1980-10-06,0.35468,0.36241,0.35468,0.36241,981066,0,-1.0149791113750306
1980-10-07,0.36241,0.36241,0.35468,0.35468,1456179,0,-1.0365393044703308
1980-10-08,0.35468,0.36241,0.35468,0.36241,1097557,0,-1.0149791113750306
1980-10-09,0.36241,0.36241,0.35468,0.35468,1351106,0,-1.0365393044703308
1980-10-10,0.35468,0.35468,0.35468,0.35468,928528,0,-1.0365393044703308
1980-10-13,0.35468,0.35468,0.35468,0.35468,2817560,0,-1.0365393044703308
1980-10-14,0.35468,0.35468,0.34668,0.35468,1224330,0,-1.0365393044703308
1980-10-15,0.35468,0.35468,0.34668,0.34668,874850,0,-1.059353114715993
1980-10-16,0.34668,0.34668,0.33886,0.33886,1827358,0,-1.082168236252177
1980-10-17,0.33886,0.33886,0.33098,0.33098,1852487,0,-1.1056973283913398
1980-10-20,0.33098,0.33886,0.33098,0.33098,2000962,0,-1.1056973283913398
1980-10-21,0.33098,0.33886,0.32306,0.32306,1881040,0,-1.129917214496525
1980-10-22,0.32306,0.32306,0.31524,0.32306,1383084,0,-1.129917214496525
1980-10-23,0.32306,0.32306,0.31524,0.31524,1983826,0,-1.1544210254966882
1980-10-24,0.31524,0.33098,0.31524,0.32306,907969,0,-1.129917214496525
1980-10-27,0.32306,0.32306,0.31524,0.31524,1417344,0,-1.1544210254966882
1980-10-28,0.31524,0.32306,0.31524,0.32306,958222,0,-1.129917214496525
1980-10-29,0.32306,0.32306,0.31524,0.32306,797183,0,-1.129917214496525
1980-10-30,0.32306,0.32306,0.31524,0.32306,847435,0,-1.129917214496525
1980-10-31,0.32306,0.33098,0.32306,0.33098,1005050,0,-1.1056973283913398
1980-11-03,0.33098,0.33098,0.32306,0.32306,1078141,0,-1.129917214496525
1980-11-05,0.32306,0.33886,0.32306,0.32306,3101943,0,-1.129917214496525
1980-11-06,0.31524,0.31524,0.31524,0.31524,1293999,0,-1.1544210254966882
1980-11-07,0.31524,0.31524,0.30726,0.31524,1042737,0,-1.1544210254966882
1980-11-10,0.31524,0.31524,0.30726,0.30726,1156948,0,-1.1800609842796232
1980-11-11,0.30726,0.30726,0.30726,0.30726,1037030,0,-1.1800609842796232
1980-11-12,0.30726,0.30726,0.29951,0.30726,1877611,0,-1.1800609842796232
1980-11-13,0.30726,0.30726,0.29951,0.30726,1580669,0,-1.1800609842796232
1980-11-14,0.30726,0.31524,0.29951,0.30726,2773018,0,-1.1800609842796232
1980-11-17,0.30726,0.30726,0.29951,0.30726,1395646,0,-1.1800609842796232
1980-11-18,0.30726,0.30726,0.29951,0.29951,1373944,0,-1.2056074730023967
1980-11-19,0.29951,0.29951,0.29153,0.29153,5713929,0,-1.2326123625351006
1980-11-20,0.29153,0.29153,0.29153,0.29153,1650335,0,-1.2326123625351006
1980-11-21,0.29153,0.29153,0.28372,0.29153,1604654,0,-1.2326123625351006
1980-11-24,0.28372,0.28372,0.28372,0.28372,2640536,0,-1.259767442648251
1980-11-25,0.28372,0.29153,0.28372,0.29153,1315699,0,-1.2326123625351006
1980-11-26,0.29153,0.29951,0.28372,0.29153,1230040,0,-1.2326123625351006
1980-11-28,0.29153,0.29153,0.28372,0.28372,1539549,0,-1.259767442648251
1980-12-01,0.28372,0.29153,0.27574,0.27574,2721626,0,-1.2882968862386541
1980-12-02,0.27574,0.28372,0.27574,0.28372,2128877,0,-1.259767442648251
1980-12-03,0.28372,0.28372,0.27574,0.27574,1516709,0,-1.2882968862386541
1980-12-04,0.27574,0.28372,0.268,0.27574,2678224,0,-1.2882968862386541
1980-12-05,0.27574,0.27574,0.26002,0.26002,3599897,0,-1.3469967278481145
1980-12-08,0.26002,0.26002,0.25212,0.26002,3779208,0,-1.3469967278481145
1980-12-09,0.26002,0.26002,0.25212,0.26002,2746754,0,-1.3469967278481145
1980-12-10,0.26002,0.26002,0.24429,0.25212,2458939,0,-1.3778501143372277
1980-12-11,0.25212,0.25212,0.25212,0.25212,2623403,0,-1.3778501143372277
1980-12-12,0.25212,0.25212,0.25212,0.25212,2551452,0,-1.3778501143372277
1980-12-15,0.25212,0.25212,0.24429,0.24429,2746754,0,-1.4093992348349873
1980-12-16,0.24429,0.24429,0.23638,0.24429,2192829,0,-1.4093992348349873
1980-12-17,0.24429,0.24429,0.23638,0.23638,2405261,0,-1.4423145993980424
1980-12-18,0.23638,0.24429,0.23638,0.23638,2705634,0,-1.4423145993980424
1980-12-19,0.23638,0.24429,0.23638,0.24429,5389570,0,-1.4093992348349873
1980-12-22,0.24429,0.26002,0.24429,0.26002,6506544,0,-1.3469967278481145
1980-12-23,0.26002,0.26002,0.25212,0.25212,3791773,0,-1.3778501143372277
1980-12-24,0.25212,0.26002,0.25212,0.26002,1973551,0,-1.3469967278481145
1980-12-26,0.26002,0.26002,0.25212,0.26002,1491582,0,-1.3469967278481145
1980-12-29,0.26002,0.26002,0.25212,0.25212,2385847,0,-1.3778501143372277
1980-12-30,0.25212,0.26002,0.24429,0.26002,2648529,0,-1.3469967278481145
1980-12-31,0.26002,0.26002,0.25212,0.26002,2678224,0,-1.3469967278481145
1981-01-02,0.26002,0.268,0.26002,0.268,806323,0,-1.3167682984712803
1981-01-05,0.268,0.27574,0.268,0.27574,1829641,0,-1.2882968862386541
1981-01-06,0.27574,0.28372,0.27574,0.27574,2905504,0,-1.2882968862386541
1981-01-07,0.268,0.268,0.26002,0.268,2706775,0,-1.3167682984712803
1981-01-08,0.268,0.268,0.26002,0.26002,1259737,0,-1.3469967278481145
1981-01-09,0.26002,0.26002,0.26002,0.26002,796045,0,-1.3469967278481145
1981-01-12,0.26002,0.268,0.26002,0.26002,1262020,0,-1.3469967278481145
1981-01-13,0.26002,0.26002,0.25212,0.26002,1183215,0,-1.3469967278481145
1981-01-14,0.26002,0.26002,0.25212,0.26002,2207680,0,-1.3469967278481145
1981-01-15,0.26002,0.26002,0.25212,0.25212,1199205,0,-1.3778501143372277
1981-01-16,0.25212,0.26002,0.25212,0.25212,1447041,0,-1.3778501143372277
1981-01-19,0.25212,0.268,0.25212,0.25212,824598,0,-1.3778501143372277
1981-01-20,0.25212,0.26002,0.25212,0.25212,2259073,0,-1.3778501143372277
1981-01-21,0.25212,0.25212,0.25212,0.25212,1047307,0,-1.3778501143372277
1981-01-22,0.25212,0.25212,0.24429,0.24429,1996391,0,-1.4093992348349873
1981-01-23,0.24429,0.25212,0.24429,0.24429,1718857,0,-1.4093992348349873
1981-01-26,0.24429,0.25212,0.24429,0.24429,1208338,0,-1.4093992348349873
1981-01-27,0.25212,0.26002,0.25212,0.26002,977637,0,-1.3469967278481145
1981-01-28,0.26002,0.26002,0.25212,0.26002,744650,0,-1.3469967278481145
1981-01-29,0.26002,0.268,0.25212,0.26002,974211,0,-1.3469967278481145
1981-01-30,0.26002,0.26002,0.25212,0.26002,1509858,0,-1.3469967278481145
1981-02-02,0.26002,0.26002,0.25212,0.25212,711529,0,-1.3778501143372277
1981-02-03,0.25212,0.25212,0.25212,0.25212,974211,0,-1.3778501143372277
1981-02-04,0.25212,0.26002,0.25212,0.25212,1011899,0,-1.3778501143372277
1981-02-05,0.25212,0.26002,0.25212,0.26002,1190071,0,-1.3469967278481145
1981-02-06,0.26002,0.268,0.26002,0.26002,1313416,0,-1.3469967278481145
1981-02-09,0.26002,0.26002,0.25212,0.26002,1487016,0,-1.3469967278481145
1981-02-10,0.26002,0.26002,0.25212,0.25212,965075,0,-1.3778501143372277
1981-02-11,0.25212,0.27574,0.25212,0.26002,1497293,0,-1.3469967278481145
1981-02-12,0.26002,0.26002,0.26002,0.26002,1196919,0,-1.3469967278481145
1981-02-13,0.26002,0.26002,0.25212,0.26002,1206057,0,-1.3469967278481145
1981-02-17,0.26002,0.26002,0.26002,0.26002,1388793,0,-1.3469967278481145
1981-02-18,0.26002,0.26002,0.26002,0.26002,1388793,0,-1.3469967278481145
1981-02-19,0.26002,0.26002,0.25212,0.25212,802895,0,-1.3778501143372277
1981-02-20,0.25212,0.25212,0.24429,0.25212,936521,0,-1.3778501143372277
1981-02-23,0.25212,0.26002,0.25212,0.26002,933097,0,-1.3469967278481145
1981-02-24,0.26002,0.26002,0.25212,0.25212,1661756,0,-1.3778501143372277
1981-02-25,0.25212,0.25212,0.25212,0.25212,809750,0,-1.3778501143372277
1981-02-26,0.25212,0.26002,0.25212,0.26002,872562,0,-1.3469967278481145
1981-02-27,0.26002,0.26002,0.25212,0.25212,704675,0,-1.3778501143372277
1981-03-02,0.25212,0.268,0.25212,0.26002,1659470,0,-1.3469967278481145
1981-03-03,0.26002,0.268,0.26002,0.26002,1311129,0,-1.3469967278481145
1981-03-04,0.26002,0.26002,0.26002,0.26002,825738,0,-1.3469967278481145
1981-03-05,0.26002,0.268,0.26002,0.26002,849722,0,-1.3469967278481145
1981-03-06,0.26002,0.28372,0.26002,0.27574,1602369,0,-1.2882968862386541
1981-03-09,0.27574,0.29153,0.27574,0.29153,3740377,0,-1.2326123625351006
1981-03-10,0.29153,0.29951,0.28372,0.28372,2023803,0,-1.259767442648251
1981-03-11,0.28372,0.28372,0.27574,0.28372,1392219,0,-1.259767442648251
1981-03-12,0.28372,0.29153,0.28372,0.29153,1503001,0,-1.2326123625351006
1981-03-13,0.29153,0.29951,0.29153,0.29153,2341306,0,-1.2326123625351006
1981-03-16,0.29153,0.29153,0.29153,0.29153,1732567,0,-1.2326123625351006
1981-03-17,0.29951,0.30726,0.29951,0.29951,2277349,0,-1.2056074730023967
1981-03-18,0.29951,0.33098,0.29951,0.33098,4236049,0,-1.1056973283913398
1981-03-19,0.33098,0.33886,0.32306,0.33098,5614560,0,-1.1056973283913398
1981-03-20,0.33098,0.33098,0.32306,0.32306,1916444,0,-1.129917214496525
1981-03-23,0.32306,0.33098,0.32306,0.33098,2037509,0,-1.1056973283913398
1981-03-24,0.33098,0.33098,0.31524,0.32306,4241760,0,-1.129917214496525
1981-03-25,0.32306,0.32306,0.31524,0.31524,1279153,0,-1.1544210254966882
1981-03-26,0.31524,0.32306,0.30726,0.31524,1082714,0,-1.1544210254966882
1981-03-27,0.30726,0.30726,0.29951,0.29951,1006192,0,-1.2056074730023967
1981-03-30,0.29951,0.29951,0.29951,0.29951,806323,0,-1.2056074730023967
1981-03-31,0.30726,0.31524,0.30726,0.31524,2118595,0,-1.1544210254966882
1981-04-01,0.30726,0.30726,0.29951,0.29951,913682,0,-1.2056074730023967
1981-04-02,0.29951,0.29951,0.29153,0.29153,2603988,0,-1.2326123625351006
1981-04-03,0.29153,0.29153,0.28372,0.28372,2426963,0,-1.259767442648251
1981-04-06,0.28372,0.28372,0.27574,0.28372,1372805,0,-1.259767442648251
1981-04-07,0.28372,0.28372,0.28372,0.28372,866854,0,-1.259767442648251
1981-04-08,0.28372,0.29153,0.28372,0.28372,907969,0,-1.259767442648251
1981-04-09,0.28372,0.29153,0.28372,0.29153,1825077,0,-1.2326123625351006
1981-04-10,0.29153,0.29153,0.29153,0.29153,1445899,0,-1.2326123625351006
1981-04-13,0.29153,0.29153,0.28372,0.28372,1247173,0,-1.259767442648251
1981-04-14,0.28372,0.29153,0.28372,0.29153,1866191,0,-1.2326123625351006
1981-04-15,0.29153,0.29951,0.29153,0.29951,647572,0,-1.2056074730023967
1981-04-16,0.29951,0.29951,0.29153,0.29153,938804,0,-1.2326123625351006
1981-04-20,0.29153,0.29951,0.29153,0.29951,2978596,0,-1.2056074730023967
1981-04-21,0.29951,0.30726,0.29951,0.30726,1087279,0,-1.1800609842796232
1981-04-22,0.30726,0.31524,0.30726,0.30726,1788529,0,-1.1800609842796232
1981-04-23,0.30726,0.31524,0.30726,0.31524,3490258,0,-1.1544210254966882
1981-04-24,0.31524,0.31524,0.31524,0.31524,2163136,0,-1.1544210254966882
1981-04-27,0.31524,0.31524,0.30726,0.31524,1115832,0,-1.1544210254966882
1981-04-28,0.30726,0.30726,0.29153,0.29153,1433337,0,-1.2326123625351006
1981-04-29,0.29153,0.29153,0.28372,0.29153,2091185,0,-1.2326123625351006
1981-04-30,0.28372,0.28372,0.28372,0.28372,993628,0,-1.259767442648251
1981-05-01,0.28372,0.28372,0.27574,0.28372,1335114,0,-1.259767442648251
1981-05-04,0.28372,0.28372,0.27574,0.27574,1246028,0,-1.2882968862386541
1981-05-05,0.27574,0.28372,0.27574,0.28372,2662234,0,-1.259767442648251
1981-05-06,0.28372,0.28372,0.28372,0.28372,1030175,0,-1.259767442648251
1981-05-07,0.28372,0.29153,0.28372,0.29153,1560110,0,-1.2326123625351006
1981-05-08,0.29153,0.29951,0.29153,0.29153,1715434,0,-1.2326123625351006
1981-05-11,0.29153,0.29951,0.28372,0.28372,1113547,0,-1.259767442648251
1981-05-12,0.28372,0.29153,0.28372,0.29153,878275,0,-1.2326123625351006
1981-05-13,0.29153,0.29153,0.28372,0.29153,1370522,0,-1.2326123625351006
1981-05-14,0.29153,0.29951,0.29153,0.29951,1393358,0,-1.2056074730023967
1981-05-15,0.29951,0.31524,0.29951,0.31524,2107174,0,-1.1544210254966882
1981-05-18,0.31524,0.31524,0.30726,0.30726,1034744,0,-1.1800609842796232
1981-05-19,0.30726,0.30726,0.30726,0.30726,1364810,0,-1.1800609842796232
1981-05-20,0.30726,0.30726,0.30726,0.30726,1071289,0,-1.1800609842796232
1981-05-21,0.30726,0.30726,0.29951,0.30726,2526324,0,-1.1800609842796232
1981-05-22,0.30726,0.30726,0.29153,0.30726,1072433,0,-1.1800609842796232
1981-05-26,0.30726,0.30726,0.29951,0.30726,1002764,0,-1.1800609842796232
1981-05-27,0.30726,0.30726,0.29951,0.30726,773200,0,-1.1800609842796232
1981-05-28,0.30726,0.30726,0.29951,0.30726,1136390,0,-1.1800609842796232
1981-05-29,0.30726,0.30726,0.29951,0.30726,760638,0,-1.1800609842796232
1981-06-01,0.30726,0.31524,0.30726,0.31524,1544118,0,-1.1544210254966882
1981-06-02,0.31524,0.31524,0.30726,0.30726,1747412,0,-1.1800609842796232
1981-06-03,0.30726,0.30726,0.30726,0.30726,945661,0,-1.1800609842796232
1981-06-04,0.30726,0.31524,0.29153,0.30726,583616,0,-1.1800609842796232
1981-06-05,0.30726,0.31524,0.30726,0.30726,765208,0,-1.1800609842796232
1981-06-08,0.30726,0.31524,0.30726,0.30726,856574,0,-1.1800609842796232
1981-06-09,0.30726,0.30726,0.30726,0.30726,722946,0,-1.1800609842796232
1981-06-10,0.30726,0.30726,0.29951,0.30726,687541,0,-1.1800609842796232
1981-06-11,0.30726,0.30726,0.29951,0.30726,837161,0,-1.1800609842796232
1981-06-12,0.30726,0.31524,0.30726,0.30726,977637,0,-1.1800609842796232
1981-06-15,0.31524,0.33098,0.31524,0.33098,3045980,0,-1.1056973283913398
1981-06-16,0.32306,0.32306,0.31524,0.31524,1388793,0,-1.1544210254966882
1981-06-17,0.31524,0.32306,0.31524,0.31524,947942,0,-1.1544210254966882
1981-06-18,0.31524,0.32306,0.30726,0.31524,694398,0,-1.1544210254966882
1981-06-19,0.31524,0.31524,0.30726,0.31524,1110122,0,-1.1544210254966882
1981-06-22,0.31524,0.31524,0.30726,0.30726,875991,0,-1.1800609842796232
1981-06-23,0.30726,0.32306,0.30726,0.32306,1614930,0,-1.129917214496525
1981-06-24,0.32306,0.32306,0.31524,0.32306,1890174,0,-1.129917214496525
1981-06-25,0.32306,0.32306,0.31524,0.31524,1804519,0,-1.1544210254966882
1981-06-26,0.31524,0.31524,0.31524,0.31524,828023,0,-1.1544210254966882
1981-06-29,0.31524,0.31524,0.31524,0.31524,917108,0,-1.1544210254966882
1981-06-30,0.31524,0.31524,0.31524,0.31524,817745,0,-1.1544210254966882
1981-07-01,0.31524,0.31524,0.30726,0.30726,1084997,0,-1.1800609842796232
1981-07-02,0.30726,0.31524,0.30726,0.30726,3007148,0,-1.1800609842796232
1981-07-06,0.29951,0.29951,0.29153,0.29153,1532697,0,-1.2326123625351006
1981-07-07,0.29153,0.29951,0.29153,0.29153,907969,0,-1.2326123625351006
1981-07-08,0.29153,0.29153,0.28372,0.29153,1611502,0,-1.2326123625351006
1981-07-09,0.29153,0.29153,0.29153,0.29153,768633,0,-1.2326123625351006
1981-07-10,0.29153,0.29153,0.29153,0.29153,472829,0,-1.2326123625351006
1981-07-13,0.29153,0.29153,0.29153,0.29153,590465,0,-1.2326123625351006
1981-07-14,0.29153,0.29153,0.29153,0.29153,740081,0,-1.2326123625351006
1981-07-15,0.29153,0.29153,0.29153,0.29153,394024,0,-1.2326123625351006
1981-07-16,0.29153,0.29153,0.28372,0.28372,853150,0,-1.259767442648251
1981-07-17,0.28372,0.29153,0.28372,0.29153,628154,0,-1.2326123625351006
1981-07-20,0.29153,0.29153,0.27574,0.29153,974211,0,-1.2326123625351006
1981-07-21,0.29153,0.29153,0.28372,0.29153,922815,0,-1.2326123625351006
1981-07-22,0.29153,0.29153,0.28372,0.29153,612167,0,-1.2326123625351006
1981-07-23,0.29153,0.29951,0.28372,0.29153,1033599,0,-1.2326123625351006
1981-07-24,0.29153,0.29951,0.29153,0.29951,710387,0,-1.2056074730023967
1981-07-27,0.29951,0.29951,0.29153,0.29951,687541,0,-1.2056074730023967
1981-07-28,0.29153,0.29153,0.29153,0.29153,438564,0,-1.2326123625351006
1981-07-29,0.29153,0.29153,0.29153,0.29153,658990,0,-1.2326123625351006
1981-07-30,0.29153,0.29153,0.29153,0.29153,574476,0,-1.2326123625351006
1981-07-31,0.29153,0.29153,0.29153,0.29153,589327,0,-1.2326123625351006
1981-08-03,0.29153,0.29153,0.28372,0.29153,576759,0,-1.2326123625351006
1981-08-04,0.29153,0.29153,0.28372,0.29153,935378,0,-1.2326123625351006
1981-08-05,0.29153,0.29153,0.28372,0.28372,585899,0,-1.259767442648251
1981-08-06,0.28372,0.29153,0.28372,0.28372,802895,0,-1.259767442648251
1981-08-07,0.28372,0.28372,0.27574,0.28372,508235,0,-1.259767442648251
1981-08-10,0.27574,0.27574,0.27574,0.27574,577903,0,-1.2882968862386541
1981-08-11,0.27574,0.27574,0.27574,0.27574,728661,0,-1.2882968862386541
1981-08-12,0.27574,0.28372,0.27574,0.27574,1185499,0,-1.2882968862386541
1981-08-13,0.27574,0.28372,0.27574,0.28372,808604,0,-1.259767442648251
1981-08-14,0.28372,0.28372,0.27574,0.28372,740081,0,-1.259767442648251
1981-08-17,0.28372,0.28372,0.27574,0.27574,957082,0,-1.2882968862386541
1981-08-18,0.27574,0.28372,0.27574,0.27574,1100983,0,-1.2882968862386541
1981-08-19,0.27574,0.27574,0.27574,0.27574,814320,0,-1.2882968862386541
1981-08-20,0.27574,0.27574,0.27574,0.27574,1081566,0,-1.2882968862386541
1981-08-21,0.27574,0.27574,0.27574,0.27574,726376,0,-1.2882968862386541
1981-08-24,0.27574,0.27574,0.268,0.268,1541834,0,-1.3167682984712803
1981-08-25,0.268,0.27574,0.268,0.268,1156948,0,-1.3167682984712803
1981-08-26,0.268,0.268,0.268,0.268,874850,0,-1.3167682984712803
1981-08-27,0.268,0.268,0.26002,0.268,814320,0,-1.3167682984712803
1981-08-28,0.268,0.268,0.26002,0.268,1062155,0,-1.3167682984712803
1981-08-31,0.268,0.268,0.26002,0.268,511659,0,-1.3167682984712803
1981-09-01,0.268,0.268,0.268,0.268,1163797,0,-1.3167682984712803
1981-09-02,0.268,0.27574,0.268,0.268,949081,0,-1.3167682984712803
1981-09-03,0.268,0.27574,0.268,0.268,793758,0,-1.3167682984712803
1981-09-04,0.268,0.268,0.268,0.268,1624066,0,-1.3167682984712803
1981-09-08,0.268,0.268,0.26002,0.26002,2461226,0,-1.3469967278481145
1981-09-09,0.26002,0.268,0.26002,0.268,2302473,0,-1.3167682984712803
1981-09-10,0.268,0.268,0.268,0.268,863425,0,-1.3167682984712803
1981-09-11,0.268,0.268,0.268,0.268,1190071,0,-1.3167682984712803
1981-09-14,0.268,0.268,0.26002,0.268,1050731,0,-1.3167682984712803
1981-09-15,0.268,0.268,0.268,0.268,781198,0,-1.3167682984712803
1981-09-16,0.268,0.268,0.26002,0.268,923960,0,-1.3167682984712803
1981-09-17,0.268,0.268,0.268,0.268,790333,0,-1.3167682984712803
1981-09-18,0.268,0.268,0.26002,0.268,968502,0,-1.3167682984712803
1981-09-21,0.268,0.268,0.26002,0.26002,801753,0,-1.3469967278481145
