Date,Open,High,Low,Close,Volume,OpenInt,Log_Close
2013-10-30,31.853,32.153,31.494,31.881,49200607,0,3.4620102210586676
2013-10-31,31.838,32.531,31.64,31.64,32822992,0,3.4544221428994533
2013-11-01,31.829,32.719,31.726,32.017,35928725,0,3.466267011736403
2013-11-04,32.111,32.368,32.036,32.084,21026977,0,3.4683574635046783
2013-11-05,31.922,32.119,31.743,31.759,17748699,0,3.4581761497371404
2013-11-06,31.888,32.026,31.314,31.333,18879012,0,3.4446718552474347
2013-11-07,31.35,31.468,30.751,30.76,23232572,0,3.4262151446374434
2013-11-08,30.955,31.486,30.836,31.391,21258136,0,3.446521227625818
2013-11-11,31.409,31.759,31.256,31.409,15960088,0,3.4470944760491595
2013-11-12,31.4,31.513,31.144,31.391,16774256,0,3.446521227625818
2013-11-13,31.256,32.994,31.239,32.919,51220119,0,3.4940499986767715
2013-11-14,33.139,33.225,32.667,32.965,33274400,0,3.4954463925652632
2013-11-15,32.975,33.463,32.711,33.198,25340465,0,3.5024896331440276
2013-11-18,33.232,33.548,32.994,33.028,19609696,0,3.4973556865551823
2013-11-19,33.028,33.173,32.445,32.55,23173295,0,3.482777368654578
2013-11-20,32.633,33.148,32.197,32.274,19734752,0,3.4742619525191607
2013-11-21,33.267,33.395,32.573,32.642,39593921,0,3.4855998027285042
2013-11-22,32.711,32.965,32.18,32.222,31270560,0,3.4726494490687947
2013-11-25,32.326,32.428,32.017,32.153,24654088,0,3.4705057589274793
2013-11-26,32.282,32.486,32.026,32.257,26624885,0,3.473735073952479
2013-11-27,32.291,33.385,32.197,33.267,32016694,0,3.5045659146391888
2013-11-29,33.309,33.524,32.965,33.163,8959689,0,3.501434796621211
2013-12-02,33.48,33.728,33.318,33.488,24757031,0,3.5111871657036438
2013-12-03,33.301,33.473,32.264,32.657,52368201,0,3.4860592278426354
2013-12-04,32.994,33.924,32.642,33.148,46396083,0,3.500982382986796
2013-12-05,33.385,33.687,33.01,33.473,40388031,0,3.5107391437132045
2013-12-06,34.242,34.577,33.909,34.397,44271800,0,3.5379693512740746
2013-12-09,34.577,35.254,34.516,35.022,34188481,0,3.555976435449709
2013-12-10,34.722,35.219,34.592,34.592,37996509,0,3.543622441456798
2013-12-11,34.901,34.962,34.311,34.391,19132978,0,3.5377949022418242
2013-12-12,34.339,34.777,34.26,34.295,22071861,0,3.534999570951285
2013-12-13,34.415,34.552,34.269,34.287,17384110,0,3.5347662735835708
2013-12-16,34.73,35.578,34.645,35.483,39216939,0,3.5690537085455256
2013-12-17,35.673,35.835,35.229,35.562,33041427,0,3.571277652033756
2013-12-18,35.254,35.45,34.131,35.339,60552401,0,3.5649871699433744
2013-12-19,35.229,35.339,34.319,34.508,29463705,0,3.5411911812143324
2013-12-20,34.663,35.152,34.405,35.098,57990577,0,3.5581441487914147
2013-12-23,35.022,35.605,34.777,35.355,23775485,0,3.565439825056204
2013-12-24,35.323,35.373,34.962,35.005,8881708,0,3.555490908429161
2013-12-26,35.143,35.835,35.143,35.553,13043181,0,3.5710245408744212
2013-12-27,35.373,35.483,34.988,35.057,11734793,0,3.5569753082335698
2013-12-30,35.108,35.219,34.807,34.842,10204181,0,3.550823555617968
2013-12-31,34.852,35.143,34.748,34.996,12964381,0,3.555233769244018
2014-01-02,34.834,35.161,34.543,35.066,17241249,0,3.5572320000479367
2014-01-03,35.039,35.066,33.395,33.886,48382760,0,3.5230019497359146
2014-01-06,34.166,34.757,33.942,34.592,29273641,0,3.543622441456798
2014-01-07,34.852,35.057,34.339,34.422,16533369,0,3.538695894847789
2014-01-08,34.534,34.962,34.422,34.611,13248460,0,3.544171550613262
2014-01-09,35.005,35.057,34.492,34.672,11435886,0,3.545932444794003
2014-01-10,34.767,34.834,34.114,34.278,17051208,0,3.5345037489703803
2014-01-13,34.391,34.797,33.772,33.895,24518546,0,3.523267510882929
2014-01-14,34.054,34.391,33.886,34.269,20497315,0,3.53424115541992
2014-01-15,33.933,34.054,33.362,33.721,104185713,0,3.5181207886844343
2014-01-16,33.652,33.867,33.189,33.395,42150300,0,3.508406188177599
2014-01-17,33.455,33.48,32.824,33.052,32712759,0,3.4980820788389377
2014-01-21,33.301,33.395,32.453,32.83,35954225,0,3.4913427315135013
2014-01-22,32.88,33.242,32.642,33.225,19741467,0,3.503302604599309
2014-01-23,32.83,32.965,32.463,32.899,24008793,0,3.4934422621726067
2014-01-24,32.598,32.633,31.428,31.536,46327892,0,3.4511297504103644
2014-01-27,31.513,31.922,30.875,31.478,39614890,0,3.4492888891294093
2014-01-28,31.819,31.853,31.443,31.52,18606426,0,3.4506222649896783
2014-01-29,30.875,31.649,30.836,31.127,20464499,0,3.43807560974859
2014-01-30,31.58,31.743,31.239,31.545,18081731,0,3.451415097822773
2014-01-31,31.014,31.545,30.725,30.894,31778849,0,3.4305619902920594
2014-02-03,31.059,31.09,29.892,30.184,45524422,0,3.4073119826620095
2014-02-04,30.374,30.799,30.184,30.671,24464456,0,3.423317582746238
2014-02-05,30.689,30.689,29.937,30.175,34390275,0,3.4070137669835954
2014-02-06,29.483,30.671,29.424,30.168,62703664,0,3.406781759956056
2014-02-07,30.799,31.229,30.329,30.92,36588075,0,3.4314032237192214
2014-02-10,30.751,30.76,29.646,29.883,50560297,0,3.3972897568311384
2014-02-11,30.159,30.603,30.131,30.184,27780008,0,3.4073119826620095
2014-02-12,30.389,30.528,30.081,30.451,27226763,0,3.4161188343391573
2014-02-13,30.116,30.159,29.766,30.141,35632951,0,3.405886371148287
2014-02-14,30.287,30.894,30.184,30.782,26682844,0,3.4269301035577624
2014-02-18,31.229,31.247,30.827,31.09,28678474,0,3.4368862240706624
2014-02-19,31.014,31.443,30.827,30.854,26940556,0,3.429266401589748
2014-02-20,30.99,31.342,30.827,31.264,21780838,0,3.442467275860372
2014-02-21,31.409,31.468,30.949,31.418,60403983,0,3.447380977077748
2014-02-24,31.428,31.528,31.202,31.296,25822401,0,3.443490293852407
2014-02-25,31.4,31.513,30.827,30.913,26302740,0,3.4311768074033413
2014-02-26,30.782,31.795,30.774,31.536,31135823,0,3.4511297504103644
2014-02-27,31.305,31.553,30.799,31.486,33576527,0,3.449543002592437
2014-02-28,31.451,31.478,30.734,30.997,51789074,0,3.4338904256086735
2014-03-03,30.568,31.333,30.568,31.005,28043840,0,3.434148481801841
2014-03-04,31.323,31.673,31.192,31.622,20942131,0,3.4538530808879533
2014-03-05,32.146,32.582,31.964,32.129,33279664,0,3.469759049082884
2014-03-06,32.428,32.582,32.146,32.146,22318750,0,3.470288026146949
2014-03-07,32.522,32.55,32.066,32.274,20503329,0,3.4742619525191607
2014-03-10,32.161,32.161,31.478,31.759,20504175,0,3.4581761497371404
2014-03-11,31.682,31.785,29.987,30.125,47987166,0,3.405355391810819
2014-03-12,29.766,30.184,29.43,29.851,54109534,0,3.3962183401149915
2014-03-13,30.004,30.107,29.001,29.191,46279332,0,3.3738604425868606
2014-03-14,29.294,29.858,28.999,29.449,36935879,0,3.382659953663697
2014-03-17,29.494,29.969,29.123,29.916,34381639,0,3.398393454329421
2014-03-18,29.96,30.445,29.803,30.383,24690149,0,3.413883241469338
2014-03-19,30.475,30.522,29.889,30.159,17004069,0,3.406483386091393
2014-03-20,30.056,30.47,29.717,30.464,16733646,0,3.4165456586089546
2014-03-21,30.598,30.666,30.046,30.245,27800403,0,3.4093308815588776
2014-03-24,29.969,30.383,29.613,30.358,24842782,0,3.4130600742046675
2014-03-25,30.349,30.391,29.535,29.812,28727600,0,3.3949109970194473
2014-03-26,29.96,30.012,29.545,29.564,19678019,0,3.38655740492264
2014-03-27,29.613,30.228,29.467,29.812,18964076,0,3.3949109970194473
2014-03-28,29.925,30.253,29.858,30.002,22196557,0,3.4012640461066987
2014-03-31,29.83,30.056,29.33,29.735,28116543,0,3.392324803158557
2014-04-01,29.803,30.358,29.65,29.668,53891270,0,3.3900690238743114
2014-04-02,29.935,30.28,29.7,30.131,48457941,0,3.4055545421035642
2014-04-03,30.184,30.666,30.002,30.618,23810184,0,3.4215880713098894
2014-04-04,30.757,30.843,29.935,30.072,23577625,0,3.403594506261877
2014-04-07,29.952,30.002,29.217,29.467,28183589,0,3.3832709931286997
2014-04-08,29.503,29.889,29.243,29.83,23863568,0,3.395514598526657
2014-04-09,29.285,29.581,29.027,29.045,38388232,0,3.3688463514444957
2014-04-10,29.123,29.425,28.768,28.768,39707709,0,3.3592636582892097
2014-04-11,28.536,28.585,27.384,27.585,52970544,0,3.317272146724394
2014-04-14,27.896,28.404,27.774,28.12,21714825,0,3.336481066942464
2014-04-15,28.283,28.889,27.896,28.819,27145246,0,3.361034891843081
2014-04-16,29.104,29.363,28.785,29.346,20998831,0,3.3791562507852753
2014-04-17,29.227,29.449,29.199,29.354,14297121,0,3.379428823189007
2014-04-21,29.321,29.555,29.158,29.354,11470478,0,3.379428823189007
2014-04-22,29.399,29.754,29.371,29.572,14228149,0,3.3868279676948534
2014-04-23,29.621,29.899,29.459,29.709,18595342,0,3.391450030207275
2014-04-24,30.666,30.843,28.959,29.518,38597671,0,3.385000246759584
2014-04-25,28.984,29.44,28.984,29.131,18558015,0,3.3718028992527014
2014-04-28,29.217,29.321,28.949,29.166,23354628,0,3.3730036472913736
2014-04-29,29.113,29.459,29.045,29.363,13993084,0,3.379735378362823
2014-04-30,29.294,29.839,29.234,29.786,16249430,0,3.394038484463676
2014-05-01,29.952,30.579,29.839,30.15,22656222,0,3.4061849231731944
2014-05-02,30.262,30.522,30.115,30.211,13192561,0,3.4082060964727137
2014-05-05,30.098,30.141,29.916,30.022,9776612,0,3.4019304462379845
2014-05-06,30.297,30.358,30.022,30.022,11708078,0,3.4019304462379845
2014-05-07,30.203,30.33,29.899,30.297,10731853,0,3.4110486977125296
2014-05-08,30.218,30.608,30.002,30.106,11866589,0,3.4047244874383122
2014-05-09,30.063,30.15,29.503,29.572,19450880,0,3.3868279676948534
2014-05-12,29.7,30.184,29.7,30.08,10995608,0,3.403860499081639
2014-05-13,30.098,30.398,29.889,30.367,10473193,0,3.413356492485965
2014-05-14,30.322,30.33,30.063,30.184,12159151,0,3.4073119826620095
2014-05-15,29.899,30.022,29.227,29.684,20937910,0,3.390608180107887
2014-05-16,29.131,29.935,28.932,29.371,24870922,0,3.380007792979552
2014-05-19,29.234,29.674,29.199,29.587,10424942,0,3.3873350756690064
2014-05-20,29.587,29.631,28.471,28.568,28815891,0,3.3522872102921473
2014-05-21,28.638,29.045,28.595,28.904,14344962,0,3.363979993845339
2014-05-22,28.846,29.113,28.776,28.871,9756015,0,3.3628376311075208
2014-05-23,28.968,29.095,28.865,29.053,9569619,0,3.36912174818967
2014-05-27,29.313,29.354,29.172,29.321,10412079,0,3.3783039828488457
2014-05-28,29.449,29.907,29.34,29.881,14555933,0,3.397222826906744
2014-05-29,29.889,29.935,29.587,29.762,12595182,0,3.3932324120078587
2014-05-30,29.631,29.925,29.545,29.874,16404395,0,3.3969885368881005
2014-06-02,29.839,30.15,29.621,30.115,13377500,0,3.4050233864956843
2014-06-03,30.34,30.833,30.022,30.464,19829441,0,3.4165456586089546
2014-06-04,30.666,31.86,30.541,31.549,38485601,0,3.4515418927638244
2014-06-05,31.93,31.998,31.24,31.335,29047933,0,3.444735683676639
2014-06-06,31.422,32.013,31.143,31.84,20236361,0,3.460723360976182
2014-06-09,31.796,32.081,31.656,31.796,11800290,0,3.459340495710866
2014-06-10,31.604,31.969,31.517,31.709,9712733,0,3.456600552259867
2014-06-11,31.559,31.613,31.29,31.463,10178831,0,3.448812252270002
2014-06-12,31.358,31.604,30.916,30.943,19305810,0,3.4321468023060904
2014-06-13,30.829,31.169,30.821,31.038,13829789,0,3.435212260249433
2014-06-16,30.916,31.517,30.916,31.412,14466946,0,3.4471899855126282
2014-06-17,31.247,31.691,31.029,31.672,15166614,0,3.4554330098038295
2014-06-18,31.681,31.768,31.298,31.621,18771265,0,3.453821456834696
2014-06-19,31.664,31.916,31.533,31.681,12945641,0,3.455717132104606
2014-06-20,31.84,31.865,31.445,31.55,16093112,0,3.4515735889872223
2014-06-23,31.541,32.057,31.525,31.944,13305436,0,3.46398436976092
2014-06-24,31.899,32.292,31.768,31.865,17257373,0,3.4615082287662573
2014-06-25,31.759,32.389,31.751,32.309,14005719,0,3.4753458291872144
2014-06-26,32.136,32.204,31.717,32.144,13168997,0,3.4702258080725787
2014-06-27,31.994,32.257,31.899,31.899,29190336,0,3.462574661337059
2014-06-30,31.874,32.144,31.344,31.621,23965514,0,3.453821456834696
2014-07-01,31.579,32.787,31.579,32.744,26878650,0,3.4887197391901017
2014-07-02,32.666,33.232,32.554,32.874,20287271,0,3.492682071784334
2014-07-03,33.067,33.197,32.857,32.874,7741647,0,3.492682071784334
2014-07-07,33.024,33.024,32.381,32.614,12776895,0,3.4847416440390853
2014-07-08,32.586,32.902,32.405,32.736,13530424,0,3.488475389769216
2014-07-09,32.805,33.216,32.779,33.077,13404070,0,3.4988381768047625
2014-07-10,32.649,33.015,32.536,32.882,11363718,0,3.492925395588685
2014-07-11,32.857,33.111,32.744,33.058,7121400,0,3.4982635944951617
2014-07-14,33.188,33.216,32.718,32.841,10692974,0,3.49167773479053
2014-07-15,32.762,33.058,32.614,32.736,9895155,0,3.488475389769216
2014-07-16,32.902,33.024,32.631,32.649,12574021,0,3.4858142273820345
2014-07-17,32.499,32.815,32.239,32.318,12632507,0,3.475624350550056
2014-07-18,32.431,32.596,32.283,32.586,10035556,0,3.483882748280763
2014-07-21,32.562,32.692,32.275,32.605,7614741,0,3.4844656508451655
2014-07-22,32.718,33.015,32.692,32.892,11084617,0,3.493229467108649
2014-07-23,32.92,33.031,32.586,32.586,15916237,0,3.483882748280763
2014-07-24,31.944,32.101,30.76,31.134,40974917,0,3.4383004696136577
2014-07-25,30.573,30.742,30.096,30.55,32759851,0,3.4193646856176043
2014-07-28,30.505,30.567,30.297,30.399,17280811,0,3.4144097131342903
2014-07-29,30.55,30.662,29.991,30.009,19004261,0,3.401497336671153
2014-07-30,30.054,30.192,29.625,29.885,21743994,0,3.3973566822762176
2014-07-31,29.749,29.827,29.427,29.461,15393055,0,3.3830673547896852
2014-08-01,29.433,29.615,29.007,29.13,17579960,0,3.3717685709713434
2014-08-04,29.409,29.635,29.181,29.276,13186038,0,3.376768067738981
2014-08-05,29.243,29.442,28.876,29.06,12641099,0,3.369362658142137
2014-08-06,28.947,29.331,28.947,29.094,10004355,0,3.3705319673512704
2014-08-07,29.234,29.294,28.571,28.842,15527099,0,3.3618326581398787
2014-08-08,28.824,29.234,28.824,29.208,11405264,0,3.3744426443533357
2014-08-11,29.294,29.488,29.103,29.442,12482760,0,3.3824222263358212
2014-08-12,29.4,29.74,29.227,29.355,11828860,0,3.3794628895161494
2014-08-13,29.558,29.678,29.427,29.575,8213866,0,3.3869294098644502
2014-08-14,29.451,29.575,28.939,29.575,11429603,0,3.3869294098644502
2014-08-15,29.645,29.759,29.19,29.478,16247641,0,3.383644222414566
2014-08-18,29.694,29.999,29.654,29.966,11854248,0,3.4000634056209527
2014-08-19,30.217,30.272,29.904,30.114,11963920,0,3.4049901799008517
2014-08-20,30.036,30.245,29.879,30.078,10449164,0,3.4037940075094215
2014-08-21,30.158,30.253,30.019,30.14,7566807,0,3.4058531931983493
2014-08-22,30.062,30.07,29.749,29.827,9948038,0,3.3954140235730885
2014-08-25,29.982,30.262,29.885,30.202,10958986,0,3.4079081473535973
2014-08-26,30.28,30.486,30.167,30.359,8649990,0,3.4130930139085427
2014-08-27,30.418,30.427,30.123,30.236,8171333,0,3.40903326742993
2014-08-28,30.062,30.272,29.807,30.21,6855272,0,3.4081729953985804
2014-08-29,30.262,30.359,30.149,30.314,6380585,0,3.411609652009465
2014-09-02,30.384,30.611,30.158,30.314,8982204,0,3.411609652009465
2014-09-03,30.543,30.592,30.019,30.026,13346601,0,3.402063672990113
2014-09-04,30.044,30.418,29.999,30.167,10981807,0,3.40674861170048
2014-09-05,30.13,30.149,29.817,30.123,15692821,0,3.4052889995654088
2014-09-08,29.902,30.008,29.13,29.208,25173131,0,3.3744426443533357
2014-09-09,29.172,29.261,29.006,29.059,13498041,0,3.3693282459877607
2014-09-10,29.103,29.296,29.051,29.253,11916148,0,3.3759821325210915
2014-09-11,29.138,29.612,29.13,29.533,11594136,0,3.385508282197515
2014-09-12,29.422,29.524,29.085,29.235,12606497,0,3.375366621627634
2014-09-15,29.138,29.7,29.13,29.552,14236521,0,3.386151423456884
2014-09-16,29.435,29.833,29.393,29.62,12612629,0,3.3884498088396526
2014-09-17,29.63,29.998,29.587,29.746,11722712,0,3.3926946691704063
2014-09-18,29.814,30.069,29.814,29.902,10162045,0,3.397925367791736
2014-09-19,30.069,30.088,29.674,29.824,16525269,0,3.3953134385031807
2014-09-22,29.649,29.736,29.069,29.385,12723017,0,3.380484340064614
2014-09-23,29.208,29.507,29.122,29.191,9935879,0,3.3738604425868606
2014-09-24,29.287,29.595,29.015,29.57,12136844,0,3.3867603338643857
2014-09-25,29.5,29.57,28.849,28.884,14007341,0,3.363287808588935
2014-09-26,29.033,29.261,28.945,29.147,10717392,0,3.3723519915483187
2014-09-29,28.972,29.138,28.101,28.311,22425038,0,3.343250421707306
2014-09-30,28.33,28.594,27.827,28.067,28212141,0,3.334594508994207
2014-10-01,28.092,29.024,27.864,28.549,35436034,0,3.351621909218883
2014-10-02,28.575,29.348,28.549,29.157,23664303,0,3.3726950211894433
2014-10-03,29.375,29.788,29.218,29.668,19324822,0,3.3900690238743114
2014-10-06,29.736,30.088,29.324,29.658,10350562,0,3.3897319035528772
2014-10-07,29.033,29.033,27.812,27.917,29201269,0,3.329235822264289
2014-10-08,27.979,28.311,27.055,28.276,32215267,0,3.3420133883087075
2014-10-09,28.199,28.233,27.074,27.267,26286095,0,3.305677179804743
2014-10-10,26.608,27.187,26.443,26.618,23323618,0,3.2815876786643643
2014-10-13,26.618,26.906,26.117,26.178,20171329,0,3.2649193633695277
2014-10-14,26.274,26.696,26.229,26.458,16496678,0,3.275558570040188
2014-10-15,26.072,26.59,25.324,26.088,33710646,0,3.261475438487018
2014-10-16,25.595,26.492,25.563,26.307,20739713,0,3.269835063465328
2014-10-17,26.705,27.214,26.511,26.572,20870592,0,3.2798580298029947
2014-10-20,26.554,26.819,26.38,26.66,13315289,0,3.2831643147505627
2014-10-21,26.801,27.302,26.643,27.1,14312130,0,3.299533727885655
2014-10-22,26.898,27.679,26.862,27.511,20308008,0,3.3145859246938527
2014-10-23,28.076,28.111,27.074,27.18,28951789,0,3.3024814087229974
2014-10-24,27.275,27.487,26.345,26.396,34490849,0,3.273212483521175
2014-10-27,26.492,26.792,26.204,26.433,14555414,0,3.2746132295527026
2014-10-28,26.705,27.432,26.485,27.389,29669607,0,3.3101414729334286
2014-10-29,27.416,27.529,26.668,26.994,13244626,0,3.29561461908709
2014-10-30,26.862,27.267,26.755,27.047,11464498,0,3.297576093411866
2014-10-31,27.373,27.785,27.196,27.592,17683605,0,3.31752587563454
2014-11-03,27.548,27.645,27.055,27.399,11301781,0,3.3105065163776515
2014-11-04,27.275,27.511,26.959,27.082,13722564,0,3.298869300560632
2014-11-05,27.373,27.399,26.853,27.004,12642441,0,3.295985003179624
2014-11-06,27.134,27.645,26.935,27.566,14486157,0,3.316583129272247
2014-11-07,27.511,27.892,27.452,27.759,11460865,0,3.323560111935003
2014-11-10,27.529,27.679,27.082,27.345,11718120,0,3.308533696798736
2014-11-11,27.275,27.592,27.24,27.548,8577184,0,3.315929937682452
2014-11-12,27.504,27.722,27.337,27.608,8484896,0,3.3181055857957023
2014-11-13,27.688,28.031,27.653,27.812,9506833,0,3.3254675822367714
2014-11-14,27.812,28.127,27.663,27.934,9668506,0,3.32984458488358
2014-11-17,28.119,28.549,28.031,28.389,13540861,0,3.3460017461942053
2014-11-18,28.477,28.549,28.006,28.358,11113982,0,3.3449091773153663
2014-11-19,28.304,28.389,28.067,28.251,9434237,0,3.341128855196036
2014-11-20,28.083,28.348,27.943,28.233,9163712,0,3.3404915065447605
2014-11-21,28.542,28.604,28.092,28.233,9749507,0,3.3404915065447605
2014-11-24,28.34,28.427,27.917,28.286,15151038,0,3.3423669825983082
2014-11-25,28.34,28.455,28.092,28.32,10548585,0,3.343568268825519
2014-11-26,28.358,28.382,28.076,28.18,8437785,0,3.3386125064705343
2014-11-28,28.463,29.472,28.32,29.375,15977537,0,3.380143972464323
2014-12-01,29.341,29.412,28.874,28.945,16376596,0,3.365397477530968
2014-12-02,29.042,29.542,28.989,29.227,16869438,0,3.375092939576047
2014-12-03,29.324,29.684,29.306,29.561,13256150,0,3.38645592500712
2014-12-04,29.579,29.587,29.033,29.077,13299272,0,3.369947483657197
2014-12-05,29.2,29.955,29.147,29.814,20177924,0,3.3949780818482385
2014-12-08,29.717,29.754,28.909,28.974,18188781,0,3.36639887611946
2014-12-09,28.618,29.14,28.521,29.088,12573474,0,3.3703257179950685
2014-12-10,29.008,29.124,28.254,28.344,13063871,0,3.3444153675631707
2014-12-11,28.494,28.983,28.362,28.539,14981040,0,3.3512715728924296
2014-12-12,28.423,28.512,27.988,27.988,12674486,0,3.3317758468836502
2014-12-15,28.104,28.166,27.466,27.485,18142071,0,3.3136404013126235
2014-12-16,27.146,27.527,26.862,27.244,27399601,0,3.304833313379072
2014-12-17,27.316,27.749,27.163,27.616,14980507,0,3.3183953149010175
2014-12-18,28.05,28.148,27.634,28.148,15917399,0,3.3374763041043023
2014-12-19,28.158,29.194,28.148,29.088,21420927,0,3.3703257179950685
2014-12-22,28.918,29.53,28.918,29.46,14938210,0,3.3830334110344844
2014-12-23,29.648,29.878,29.593,29.754,9553045,0,3.3929635767350517
2014-12-24,29.726,29.78,29.469,29.638,5071314,0,3.3890573217679867
2014-12-26,29.745,30.01,29.656,29.903,7525991,0,3.3979588098116373
2014-12-29,30.027,30.877,29.956,30.674,18783962,0,3.423415390228588
2014-12-30,30.641,31.207,30.506,31.109,16881854,0,3.437497166387773
2014-12-31,31.243,31.43,30.932,30.95,13849803,0,3.432372999130605
2015-01-02,31.268,31.304,30.506,30.887,11004111,0,3.4303353834054775
2015-01-05,31.011,31.252,30.205,30.435,18298725,0,3.4155932619458875
2015-01-06,30.506,31.224,30.231,30.897,20018466,0,3.4306590918117745
2015-01-07,31.234,31.872,31.065,31.774,21791043,0,3.458648345297832
2015-01-08,31.969,32.315,31.739,32.094,17152309,0,3.4686690967771683
2015-01-09,32.103,32.243,31.394,31.551,16569875,0,3.451605284206001
2015-01-12,31.747,31.863,31.445,31.774,12019749,0,3.458648345297832
2015-01-13,31.987,32.271,30.746,31.252,24694495,0,3.442083374134498
2015-01-14,30.465,30.649,29.78,30.408,31469829,0,3.4147057316869476
2015-01-15,30.835,30.915,29.593,29.638,21924406,0,3.3890573217679867
2015-01-16,29.549,29.956,29.497,29.861,20055045,0,3.3965532811684978
2015-01-20,30.055,30.151,29.568,30.081,13505800,0,3.403893743209898
2015-01-21,29.983,30.249,29.717,30.045,16186094,0,3.4026962577858915
2015-01-22,30.277,30.303,29.53,29.983,16085871,0,3.400630554379253
2015-01-23,30.055,30.303,29.884,29.921,15778652,0,3.3985605750076515
2015-01-26,29.884,30.178,29.788,29.878,12209895,0,3.3971224236201256
2015-01-27,29.61,29.869,29.39,29.628,16686216,0,3.388719860151043
2015-01-28,29.708,29.762,29.035,29.115,16426841,0,3.3712535052890833
2015-01-29,29.176,29.559,28.689,29.399,17843245,0,3.380960660160718
2015-01-30,29.15,29.39,28.918,28.918,21617159,0,3.3644642386059345
2015-02-02,28.964,29.39,28.76,29.352,20750068,0,3.379360687052981
2015-02-03,29.699,30.32,29.648,30.126,29556993,0,3.4053885862806235
2015-02-04,31.268,31.898,30.277,31.764,55605891,0,3.4583335730329643
2015-02-05,32.164,32.448,31.925,32.138,23523010,0,3.4700391306195613
2015-02-06,32.164,32.394,31.844,31.915,18408282,0,3.463076118708021
2015-02-09,31.731,32.005,31.482,31.915,16690407,0,3.463076118708021
2015-02-10,33.05,33.29,32.271,33.264,36499615,0,3.504475731115657
2015-02-11,33.255,33.565,33.05,33.396,25520930,0,3.508436132331754
2015-02-12,33.555,33.847,33.45,33.707,17524260,0,3.5177055309220457
2015-02-13,33.627,33.751,33.112,33.353,16573114,0,3.507147723338411
2015-02-17,32.98,33.219,32.848,33.016,14828855,0,3.4969922924502805
2015-02-18,33.024,33.219,32.92,32.97,9601972,0,3.49559805708364
2015-02-19,32.83,33.345,32.784,33.255,13284212,0,3.5042051317363847
2015-02-20,33.237,33.441,32.944,33.377,10540924,0,3.50786704001861
2015-02-23,33.353,33.485,33.104,33.414,12374742,0,3.5089749738355867
2015-02-24,33.353,33.61,33.316,33.467,9657237,0,3.5105598786992798
2015-02-25,33.504,33.654,33.345,33.565,12586187,0,3.513483857390715
2015-02-26,33.522,33.806,33.255,33.3,12078000,0,3.505557396986398
2015-02-27,33.14,33.201,32.901,33.078,11832457,0,3.4988684088356017
2015-03-02,33.121,33.433,33.121,33.345,12671674,0,3.5069078360842694
2015-03-03,33.14,33.522,33.069,33.512,11320158,0,3.5119035836447337
2015-03-04,33.362,33.512,33.069,33.308,14365974,0,3.5057976083735727
2015-03-05,33.377,33.529,33.3,33.345,7467741,0,3.5069078360842694
2015-03-06,33.211,33.29,32.563,32.66,15525401,0,3.4861510875423187
2015-03-09,33.573,33.797,33.358,33.662,25708549,0,3.5163696047039745
2015-03-10,33.455,33.769,33.206,33.563,22726693,0,3.5134242697372593
2015-03-11,33.609,34.081,33.537,33.769,14758365,0,3.5195432218773006
2015-03-12,33.823,34.387,33.823,34.349,15647003,0,3.5365729061630797
2015-03-13,34.305,34.313,33.725,34.01,12758563,0,3.526654599019104
2015-03-16,34.225,34.501,34.153,34.486,12551366,0,3.54055344457794
2015-03-17,34.073,34.387,34.018,34.225,10854976,0,3.5329563711745124
2015-03-18,34.118,34.501,33.769,34.413,21274078,0,3.5384343999672403
2015-03-19,34.368,34.663,34.225,34.548,12592425,0,3.542349661418039
2015-03-20,34.6,34.795,34.458,34.743,22117633,0,3.5479781128703505
2015-03-23,34.69,34.862,34.493,34.493,13041276,0,3.5407564048998936
2015-03-24,34.403,34.43,33.743,33.831,17739101,0,3.5213775419182602
2015-03-25,33.858,33.887,33.402,33.412,11422305,0,3.5089151168936596
2015-03-26,33.733,33.887,33.206,33.384,15455134,0,3.5080767432892515
2015-03-27,33.375,33.502,33.144,33.35,10334748,0,3.507057772361633
2015-03-30,33.591,33.848,33.545,33.679,11165660,0,3.5168744977219317
2015-03-31,33.679,34.001,33.492,33.52,14133838,0,3.5121422756138823
2015-04-01,33.322,33.402,32.678,32.84,18606485,0,3.4916472845842277
2015-04-02,32.67,32.83,32.474,32.627,18479394,0,3.4851401664459174
2015-04-06,32.409,33.044,32.366,32.769,14744157,0,3.489482946529516
2015-04-07,32.169,32.259,31.856,31.937,62899710,0,3.463765212264074
2015-04-08,32.069,32.347,31.956,32.277,30721758,0,3.474354902279882
2015-04-09,32.267,32.527,32.205,32.436,17285686,0,3.479268917082311
2015-04-10,32.823,32.874,32.508,32.687,18760429,0,3.4869774453410383
2015-04-13,32.741,32.947,32.527,32.536,15137627,0,3.4823471686049237
2015-04-14,32.588,32.913,32.571,32.607,14532374,0,3.4845269892491597
2015-04-15,32.913,33.144,32.76,33.019,15329540,0,3.497083153357438
2015-04-16,33.161,33.232,32.84,33.144,13677904,0,3.5008617047751005
2015-04-17,32.921,32.937,32.627,32.75,16082429,0,3.488902962081261
2015-04-20,33.027,33.224,32.85,33.171,15529432,0,3.5016760002283744
2015-04-21,33.367,33.474,32.913,33.216,19165064,0,3.5030316875434235
2015-04-22,33.188,33.269,32.777,33.216,17906605,0,3.5030316875434235
